"year","SASAP.Region","species","p_conf","sector","source_report","harvest"
1996,"Copper River","sockeye",NA,"Subsistence",NA,52269.39
1996,"Kodiak","chinook",NA,"Subsistence",NA,253
1996,"Kodiak","chum",NA,"Subsistence",NA,381
1996,"Kodiak","coho",NA,"Subsistence",NA,5117
1996,"Kodiak","pink",NA,"Subsistence",NA,1125
1996,"Kodiak","sockeye",NA,"Subsistence",NA,28287
1996,"Kotzebue","chinook",NA,"Subsistence",NA,1099.88
1996,"Kotzebue","chum",NA,"Subsistence",NA,203468.09
1996,"Kotzebue","coho",NA,"Subsistence",NA,645.96
1996,"Kotzebue","pink",NA,"Subsistence",NA,1901.62
1996,"Kotzebue","sockeye",NA,"Subsistence",NA,941.84
1996,"Kuskokwim","chinook",NA,"Subsistence",NA,100354.39
1996,"Kuskokwim","chum",NA,"Subsistence",NA,102065.84
1996,"Kuskokwim","coho",NA,"Subsistence",NA,45304.21
1996,"Kuskokwim","pink",NA,"Subsistence",NA,0
1996,"Kuskokwim","sockeye",NA,"Subsistence",NA,41530.41
1996,"Norton Sound","chinook",NA,"Subsistence",NA,16187.24
1996,"Norton Sound","chum",NA,"Subsistence",NA,76853.53
1996,"Norton Sound","coho",NA,"Subsistence",NA,67865.82
1996,"Norton Sound","pink",NA,"Subsistence",NA,140583.34
1996,"Norton Sound","sockeye",NA,"Subsistence",NA,7277.72
1996,"Southeast","chinook",NA,"Personal Use",NA,98.84
1996,"Southeast","chinook",NA,"Subsistence",NA,2240.62
1996,"Southeast","chum",NA,"Personal Use",NA,2554.36
1996,"Southeast","chum",NA,"Subsistence",NA,8552.2
1996,"Southeast","coho",NA,"Personal Use",NA,674.42
1996,"Southeast","coho",NA,"Subsistence",NA,5505.43
1996,"Southeast","pink",NA,"Personal Use",NA,1964.04
1996,"Southeast","pink",NA,"Subsistence",NA,4444.08
1996,"Southeast","sockeye",NA,"Personal Use",NA,19628.96
1996,"Southeast","sockeye",NA,"Subsistence",NA,118803.7
1996,"Yukon","chinook",NA,"Personal Use",NA,221.13
1996,"Yukon","chinook",NA,"Subsistence",NA,90692.8
1996,"Yukon","chum",NA,"Personal Use",NA,1300.46
1996,"Yukon","chum",NA,"Subsistence",NA,874148.83
1996,"Yukon","coho",NA,"Personal Use",NA,203.67
1996,"Yukon","coho",NA,"Subsistence",NA,63024.58
1996,"Yukon","pink",NA,"Personal Use",NA,0
1996,"Yukon","pink",NA,"Subsistence",NA,10396.6
1996,"Yukon","sockeye",NA,"Personal Use",NA,0
1996,"Yukon","sockeye",NA,"Subsistence",NA,0
1997,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Personal Use",NA,0
1997,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,428
1997,"Alaska Peninsula and Aleutian Islands","chum",NA,"Personal Use",NA,4
1997,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,2995
1997,"Alaska Peninsula and Aleutian Islands","coho",NA,"Personal Use",NA,0
1997,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,5476
1997,"Alaska Peninsula and Aleutian Islands","pink",NA,"Personal Use",NA,0
1997,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,3509
1997,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Personal Use",NA,229
1997,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,19416
1997,"Bristol Bay","chinook",NA,"Subsistence",NA,19934.5
1997,"Bristol Bay","chum",NA,"Subsistence",NA,3051.27
1997,"Bristol Bay","coho",NA,"Subsistence",NA,6641.67
1997,"Bristol Bay","pink",NA,"Subsistence",NA,706.67
1997,"Bristol Bay","sockeye",NA,"Subsistence",NA,123630.19
1997,"Chignik","chinook",NA,"Subsistence",NA,28.08
1997,"Chignik","chum",NA,"Subsistence",NA,839.99
1997,"Chignik","coho",NA,"Subsistence",NA,2678.43
1997,"Chignik","pink",NA,"Subsistence",NA,2035.29
1997,"Chignik","sockeye",NA,"Subsistence",NA,13441.81
1997,"Cook Inlet","chinook",NA,"Personal Use",NA,848.04
1997,"Cook Inlet","chinook",NA,"Subsistence",NA,1566.89
1997,"Cook Inlet","chum",NA,"Personal Use",NA,110.69
1997,"Cook Inlet","chum",NA,"Subsistence",NA,187.85
1997,"Cook Inlet","coho",NA,"Personal Use",NA,2677.34
1997,"Cook Inlet","coho",NA,"Subsistence",NA,782
1997,"Cook Inlet","pink",NA,"Personal Use",NA,286.71
1997,"Cook Inlet","pink",NA,"Subsistence",NA,587
1997,"Cook Inlet","sockeye",NA,"Personal Use",NA,149679.96
1997,"Cook Inlet","sockeye",NA,"Subsistence",NA,3623.13
1997,"Copper River","chinook",NA,"Personal Use",NA,5470.26
1997,"Copper River","chinook",NA,"Subsistence",NA,2607.9
1997,"Copper River","chum",NA,"Personal Use",NA,0
1997,"Copper River","chum",NA,"Subsistence",NA,0
1997,"Copper River","coho",NA,"Personal Use",NA,159.51
1997,"Copper River","coho",NA,"Subsistence",NA,183.46
1997,"Copper River","pink",NA,"Personal Use",NA,0
1997,"Copper River","pink",NA,"Subsistence",NA,0
1997,"Copper River","sockeye",NA,"Personal Use",NA,149019.91
1997,"Copper River","sockeye",NA,"Subsistence",NA,83691.54
1997,"Kodiak","chinook",NA,"Subsistence",NA,383
1997,"Kodiak","chum",NA,"Subsistence",NA,234
1997,"Kodiak","coho",NA,"Subsistence",NA,6369
1997,"Kodiak","pink",NA,"Subsistence",NA,1458
1997,"Kodiak","sockeye",NA,"Subsistence",NA,33293
1997,"Kotzebue","chinook",NA,"Subsistence",NA,937.4
1997,"Kotzebue","chum",NA,"Subsistence",NA,116744.74
1997,"Kotzebue","coho",NA,"Subsistence",NA,1760
1997,"Kotzebue","pink",NA,"Subsistence",NA,2379.84
1997,"Kotzebue","sockeye",NA,"Subsistence",NA,1062.64
1997,"Kuskokwim","chinook",NA,"Subsistence",NA,83022.83
1997,"Kuskokwim","chum",NA,"Subsistence",NA,38072.6
1997,"Kuskokwim","coho",NA,"Subsistence",NA,31324.88
1997,"Kuskokwim","pink",NA,"Subsistence",NA,0
1997,"Kuskokwim","sockeye",NA,"Subsistence",NA,39827.72
1997,"Norton Sound","chinook",NA,"Subsistence",NA,19812.02
1997,"Norton Sound","chum",NA,"Subsistence",NA,52696.38
1997,"Norton Sound","coho",NA,"Subsistence",NA,37257.44
1997,"Norton Sound","pink",NA,"Subsistence",NA,53420.57
1997,"Norton Sound","sockeye",NA,"Subsistence",NA,7768.49
1997,"Southeast","chinook",NA,"Personal Use",NA,43.78
1997,"Southeast","chinook",NA,"Subsistence",NA,1517.06
1997,"Southeast","chum",NA,"Personal Use",NA,1991.04
1997,"Southeast","chum",NA,"Subsistence",NA,7038.08
1997,"Southeast","coho",NA,"Personal Use",NA,462.48
1997,"Southeast","coho",NA,"Subsistence",NA,4938.62
1997,"Southeast","pink",NA,"Personal Use",NA,2670.5
1997,"Southeast","pink",NA,"Subsistence",NA,5490.3
1997,"Southeast","sockeye",NA,"Personal Use",NA,32779.12
1997,"Southeast","sockeye",NA,"Subsistence",NA,84785.1
1997,"Yukon","chinook",NA,"Personal Use",NA,319.34
1997,"Yukon","chinook",NA,"Subsistence",NA,114061.58
1997,"Yukon","chum",NA,"Personal Use",NA,689.42
1997,"Yukon","chum",NA,"Subsistence",NA,490335.85
1997,"Yukon","coho",NA,"Personal Use",NA,358.05
1997,"Yukon","coho",NA,"Subsistence",NA,49314.29
1997,"Yukon","pink",NA,"Personal Use",NA,0
1997,"Yukon","pink",NA,"Subsistence",NA,966.86
1997,"Yukon","sockeye",NA,"Personal Use",NA,0
1997,"Yukon","sockeye",NA,"Subsistence",NA,0
1998,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,411
1998,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1352
1998,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,6551
1998,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,3040
1998,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,16636
1998,"Bristol Bay","chinook",NA,"Subsistence",NA,16924.61
1998,"Bristol Bay","chum",NA,"Subsistence",NA,4001.43
1998,"Bristol Bay","coho",NA,"Subsistence",NA,8733.54
1998,"Bristol Bay","pink",NA,"Subsistence",NA,2550.25
1998,"Bristol Bay","sockeye",NA,"Subsistence",NA,119149.8
1998,"Chignik","chinook",NA,"Subsistence",NA,90.94
1998,"Chignik","chum",NA,"Subsistence",NA,185.64
1998,"Chignik","coho",NA,"Subsistence",NA,1390.32
1998,"Chignik","pink",NA,"Subsistence",NA,1007.33
1998,"Chignik","sockeye",NA,"Subsistence",NA,7750.16
1998,"Cook Inlet","chinook",NA,"Personal Use",NA,684.01
1998,"Cook Inlet","chinook",NA,"Subsistence",NA,2056.9
1998,"Cook Inlet","chum",NA,"Personal Use",NA,225
1998,"Cook Inlet","chum",NA,"Subsistence",NA,402.42
1998,"Cook Inlet","coho",NA,"Personal Use",NA,4146.03
1998,"Cook Inlet","coho",NA,"Subsistence",NA,1605.51
1998,"Cook Inlet","pink",NA,"Personal Use",NA,167
1998,"Cook Inlet","pink",NA,"Subsistence",NA,634.73
1998,"Cook Inlet","sockeye",NA,"Personal Use",NA,176601.01
1998,"Cook Inlet","sockeye",NA,"Subsistence",NA,4666.53
1998,"Copper River","chinook",NA,"Personal Use",NA,6745.66
1998,"Copper River","chinook",NA,"Subsistence",NA,1846.02
1998,"Copper River","chum",NA,"Personal Use",NA,0
1998,"Copper River","chum",NA,"Subsistence",NA,0
1998,"Copper River","coho",NA,"Personal Use",NA,2155.85
1998,"Copper River","coho",NA,"Subsistence",NA,553.05
1998,"Copper River","pink",NA,"Personal Use",NA,0
1998,"Copper River","pink",NA,"Subsistence",NA,0
1998,"Copper River","sockeye",NA,"Personal Use",NA,137529.63
1998,"Copper River","sockeye",NA,"Subsistence",NA,64875.86
1998,"Kodiak","chinook",NA,"Subsistence",NA,350
1998,"Kodiak","chum",NA,"Subsistence",NA,214
1998,"Kodiak","coho",NA,"Subsistence",NA,5348
1998,"Kodiak","pink",NA,"Subsistence",NA,1412
1998,"Kodiak","sockeye",NA,"Subsistence",NA,20459
1998,"Kotzebue","chinook",NA,"Subsistence",NA,760.97
1998,"Kotzebue","chum",NA,"Subsistence",NA,99266.48
1998,"Kotzebue","coho",NA,"Subsistence",NA,932.78
1998,"Kotzebue","pink",NA,"Subsistence",NA,4235.72
1998,"Kotzebue","sockeye",NA,"Subsistence",NA,787.66
1998,"Kuskokwim","chinook",NA,"Subsistence",NA,85786.73
1998,"Kuskokwim","chum",NA,"Subsistence",NA,72779.9
1998,"Kuskokwim","coho",NA,"Subsistence",NA,27390.66
1998,"Kuskokwim","pink",NA,"Subsistence",NA,0
1998,"Kuskokwim","sockeye",NA,"Subsistence",NA,38176.58
1998,"Norton Sound","chinook",NA,"Subsistence",NA,18752.03
1998,"Norton Sound","chum",NA,"Subsistence",NA,47196.12
1998,"Norton Sound","coho",NA,"Subsistence",NA,51836.32
1998,"Norton Sound","pink",NA,"Subsistence",NA,129492.87
1998,"Norton Sound","sockeye",NA,"Subsistence",NA,6060.85
1998,"Southeast","chinook",NA,"Personal Use",NA,141.32
1998,"Southeast","chinook",NA,"Subsistence",NA,2022.7
1998,"Southeast","chum",NA,"Personal Use",NA,4402.02
1998,"Southeast","chum",NA,"Subsistence",NA,8482.16
1998,"Southeast","coho",NA,"Personal Use",NA,808.64
1998,"Southeast","coho",NA,"Subsistence",NA,5719.09
1998,"Southeast","pink",NA,"Personal Use",NA,3000.94
1998,"Southeast","pink",NA,"Subsistence",NA,4819.86
1998,"Southeast","sockeye",NA,"Personal Use",NA,32331.78
1998,"Southeast","sockeye",NA,"Subsistence",NA,92770.93
1998,"Yukon","chinook",NA,"Personal Use",NA,360.83
1998,"Yukon","chinook",NA,"Subsistence",NA,107770.47
1998,"Yukon","chum",NA,"Personal Use",NA,86.86
1998,"Yukon","chum",NA,"Subsistence",NA,297513.43
1998,"Yukon","coho",NA,"Personal Use",NA,9.14
1998,"Yukon","coho",NA,"Subsistence",NA,35544.74
1998,"Yukon","pink",NA,"Personal Use",NA,0
1998,"Yukon","pink",NA,"Subsistence",NA,17958.84
1998,"Yukon","sockeye",NA,"Personal Use",NA,0
1998,"Yukon","sockeye",NA,"Subsistence",NA,0
1999,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,390.89
1999,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,2251.08
1999,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,6199.49
1999,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,3180.03
1999,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,17767.92
1999,"Bristol Bay","chinook",NA,"Subsistence",NA,13768.77
1999,"Bristol Bay","chum",NA,"Subsistence",NA,3777.6
1999,"Bristol Bay","coho",NA,"Subsistence",NA,6263.32
1999,"Bristol Bay","pink",NA,"Subsistence",NA,446.55
1999,"Bristol Bay","sockeye",NA,"Subsistence",NA,124979.8
1999,"Chignik","chinook",NA,"Subsistence",NA,243.49
1999,"Chignik","chum",NA,"Subsistence",NA,136.24
1999,"Chignik","coho",NA,"Subsistence",NA,1679.13
1999,"Chignik","pink",NA,"Subsistence",NA,1190.9
1999,"Chignik","sockeye",NA,"Subsistence",NA,9040.43
1999,"Cook Inlet","chinook",NA,"Personal Use",NA,1383.98
1999,"Cook Inlet","chinook",NA,"Subsistence",NA,2587.79
1999,"Cook Inlet","chum",NA,"Personal Use",NA,170.97
1999,"Cook Inlet","chum",NA,"Subsistence",NA,1250.04
1999,"Cook Inlet","coho",NA,"Personal Use",NA,3215.99
1999,"Cook Inlet","coho",NA,"Subsistence",NA,2804.45
1999,"Cook Inlet","pink",NA,"Personal Use",NA,168
1999,"Cook Inlet","pink",NA,"Subsistence",NA,2137.9
1999,"Cook Inlet","sockeye",NA,"Personal Use",NA,208708.06
1999,"Cook Inlet","sockeye",NA,"Subsistence",NA,7094.5
1999,"Copper River","chinook",NA,"Personal Use",NA,5963.62
1999,"Copper River","chinook",NA,"Subsistence",NA,3611.26
1999,"Copper River","chum",NA,"Personal Use",NA,0
1999,"Copper River","chum",NA,"Subsistence",NA,0
1999,"Copper River","coho",NA,"Personal Use",NA,2199.32
1999,"Copper River","coho",NA,"Subsistence",NA,1874.01
1999,"Copper River","pink",NA,"Personal Use",NA,0
1999,"Copper River","pink",NA,"Subsistence",NA,0
1999,"Copper River","sockeye",NA,"Personal Use",NA,142682.23
1999,"Copper River","sockeye",NA,"Subsistence",NA,77933.34
1999,"Kodiak","chinook",NA,"Subsistence",NA,397
1999,"Kodiak","chum",NA,"Subsistence",NA,388
1999,"Kodiak","coho",NA,"Subsistence",NA,4974
1999,"Kodiak","pink",NA,"Subsistence",NA,1299
1999,"Kodiak","sockeye",NA,"Subsistence",NA,26522
1999,"Kotzebue","chinook",NA,"Subsistence",NA,17.66
1999,"Kotzebue","chum",NA,"Subsistence",NA,190967.6
1999,"Kotzebue","coho",NA,"Subsistence",NA,2668.74
1999,"Kotzebue","pink",NA,"Subsistence",NA,1701.98
1999,"Kotzebue","sockeye",NA,"Subsistence",NA,955.26
1999,"Kuskokwim","chinook",NA,"Subsistence",NA,79751.75
1999,"Kuskokwim","chum",NA,"Subsistence",NA,51200.35
1999,"Kuskokwim","coho",NA,"Subsistence",NA,30184.18
1999,"Kuskokwim","pink",NA,"Subsistence",NA,0
1999,"Kuskokwim","sockeye",NA,"Subsistence",NA,50987.84
1999,"Norton Sound","chinook",NA,"Subsistence",NA,13310.54
1999,"Norton Sound","chum",NA,"Subsistence",NA,45129.26
1999,"Norton Sound","coho",NA,"Subsistence",NA,38400.7
1999,"Norton Sound","pink",NA,"Subsistence",NA,44751.06
1999,"Norton Sound","sockeye",NA,"Subsistence",NA,7234.23
1999,"Prince William Sound","chinook",NA,"Subsistence",NA,57
1999,"Prince William Sound","chum",NA,"Subsistence",NA,132
1999,"Prince William Sound","coho",NA,"Subsistence",NA,603
1999,"Prince William Sound","pink",NA,"Subsistence",NA,199
1999,"Prince William Sound","sockeye",NA,"Subsistence",NA,843
1999,"Southeast","chinook",NA,"Personal Use",NA,652.62
1999,"Southeast","chinook",NA,"Subsistence",NA,2133.04
1999,"Southeast","chum",NA,"Personal Use",NA,2363.22
1999,"Southeast","chum",NA,"Subsistence",NA,8751.72
1999,"Southeast","coho",NA,"Personal Use",NA,532.82
1999,"Southeast","coho",NA,"Subsistence",NA,3334.12
1999,"Southeast","pink",NA,"Personal Use",NA,2497.82
1999,"Southeast","pink",NA,"Subsistence",NA,4062.36
1999,"Southeast","sockeye",NA,"Personal Use",NA,23908.06
1999,"Southeast","sockeye",NA,"Subsistence",NA,89327.29
1999,"Yukon","chinook",NA,"Personal Use",NA,331
1999,"Yukon","chinook",NA,"Subsistence",NA,104971.95
1999,"Yukon","chum",NA,"Personal Use",NA,644
1999,"Yukon","chum",NA,"Subsistence",NA,344570.76
1999,"Yukon","coho",NA,"Personal Use",NA,153
1999,"Yukon","coho",NA,"Subsistence",NA,42653.38
1999,"Yukon","pink",NA,"Personal Use",NA,0
1999,"Yukon","pink",NA,"Subsistence",NA,1373.52
1999,"Yukon","sockeye",NA,"Personal Use",NA,0
1999,"Yukon","sockeye",NA,"Subsistence",NA,0
2000,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,351.5
2000,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1725.03
2000,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,5846.18
2000,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1604.68
2000,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,14160.17
2000,"Bristol Bay","chinook",NA,"Subsistence",NA,11546.65
2000,"Bristol Bay","chum",NA,"Subsistence",NA,4637.34
2000,"Bristol Bay","coho",NA,"Subsistence",NA,7990.95
2000,"Bristol Bay","pink",NA,"Subsistence",NA,2599.18
2000,"Bristol Bay","sockeye",NA,"Subsistence",NA,92049.62
2000,"Chignik","chinook",NA,"Subsistence",NA,162.98
2000,"Chignik","chum",NA,"Subsistence",NA,516.88
2000,"Chignik","coho",NA,"Subsistence",NA,1801.56
2000,"Chignik","pink",NA,"Subsistence",NA,1184.83
2000,"Chignik","sockeye",NA,"Subsistence",NA,9560.66
2000,"Cook Inlet","chinook",NA,"Personal Use",NA,1206
2000,"Cook Inlet","chinook",NA,"Subsistence",NA,2212.03
2000,"Cook Inlet","chum",NA,"Personal Use",NA,293.99
2000,"Cook Inlet","chum",NA,"Subsistence",NA,1045
2000,"Cook Inlet","coho",NA,"Personal Use",NA,5701.95
2000,"Cook Inlet","coho",NA,"Subsistence",NA,2984.8
2000,"Cook Inlet","pink",NA,"Personal Use",NA,304
2000,"Cook Inlet","pink",NA,"Subsistence",NA,2327.67
2000,"Cook Inlet","sockeye",NA,"Personal Use",NA,149294.98
2000,"Cook Inlet","sockeye",NA,"Subsistence",NA,8305.67
2000,"Copper River","chinook",NA,"Subsistence",NA,8873.21
2000,"Copper River","chum",NA,"Subsistence",NA,22.77
2000,"Copper River","coho",NA,"Subsistence",NA,4342.6
2000,"Copper River","pink",NA,"Subsistence",NA,3.12
2000,"Copper River","sockeye",NA,"Subsistence",NA,174454.73
2000,"Kodiak","chinook",NA,"Subsistence",NA,273
2000,"Kodiak","chum",NA,"Subsistence",NA,341
2000,"Kodiak","coho",NA,"Subsistence",NA,5399
2000,"Kodiak","pink",NA,"Subsistence",NA,742
2000,"Kodiak","sockeye",NA,"Subsistence",NA,24873
2000,"Kotzebue","chinook",NA,"Subsistence",NA,419.42
2000,"Kotzebue","chum",NA,"Subsistence",NA,129408.65
2000,"Kotzebue","coho",NA,"Subsistence",NA,5104.98
2000,"Kotzebue","pink",NA,"Subsistence",NA,149.04
2000,"Kotzebue","sockeye",NA,"Subsistence",NA,150.98
2000,"Kuskokwim","chinook",NA,"Subsistence",NA,75306.97
2000,"Kuskokwim","chum",NA,"Subsistence",NA,72832.6
2000,"Kuskokwim","coho",NA,"Subsistence",NA,49397.12
2000,"Kuskokwim","pink",NA,"Subsistence",NA,0
2000,"Kuskokwim","sockeye",NA,"Subsistence",NA,53503.62
2000,"Norton Sound","chinook",NA,"Subsistence",NA,8239.46
2000,"Norton Sound","chum",NA,"Subsistence",NA,35810.11
2000,"Norton Sound","coho",NA,"Subsistence",NA,35847.17
2000,"Norton Sound","pink",NA,"Subsistence",NA,80451.11
2000,"Norton Sound","sockeye",NA,"Subsistence",NA,6993.24
2000,"Prince William Sound","chinook",NA,"Subsistence",NA,36
2000,"Prince William Sound","chum",NA,"Subsistence",NA,374.5
2000,"Prince William Sound","coho",NA,"Subsistence",NA,2215.5
2000,"Prince William Sound","pink",NA,"Subsistence",NA,476.5
2000,"Prince William Sound","sockeye",NA,"Subsistence",NA,618.5
2000,"Southeast","chinook",NA,"Personal Use",NA,456.28
2000,"Southeast","chinook",NA,"Subsistence",NA,2261.04
2000,"Southeast","chum",NA,"Personal Use",NA,2535.94
2000,"Southeast","chum",NA,"Subsistence",NA,4292.68
2000,"Southeast","coho",NA,"Personal Use",NA,566.52
2000,"Southeast","coho",NA,"Subsistence",NA,3735.74
2000,"Southeast","pink",NA,"Personal Use",NA,2265.58
2000,"Southeast","pink",NA,"Subsistence",NA,2973.18
2000,"Southeast","sockeye",NA,"Personal Use",NA,26521.52
2000,"Southeast","sockeye",NA,"Subsistence",NA,79213.36
2000,"Yukon","chinook",NA,"Personal Use",NA,76.32
2000,"Yukon","chinook",NA,"Subsistence",NA,70967.58
2000,"Yukon","chum",NA,"Personal Use",NA,31.71
2000,"Yukon","chum",NA,"Subsistence",NA,185843.66
2000,"Yukon","coho",NA,"Personal Use",NA,0
2000,"Yukon","coho",NA,"Subsistence",NA,28502.48
2000,"Yukon","pink",NA,"Personal Use",NA,0
2000,"Yukon","pink",NA,"Subsistence",NA,3182.34
2000,"Yukon","sockeye",NA,"Personal Use",NA,0
2000,"Yukon","sockeye",NA,"Subsistence",NA,0
2001,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,589.6
2001,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,2039.96
2001,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,4682.09
2001,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1980.57
2001,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,16949.78
2001,"Bristol Bay","chinook",NA,"Subsistence",NA,14411.85
2001,"Bristol Bay","chum",NA,"Subsistence",NA,4157.67
2001,"Bristol Bay","coho",NA,"Subsistence",NA,8405.93
2001,"Bristol Bay","pink",NA,"Subsistence",NA,839.38
2001,"Bristol Bay","sockeye",NA,"Subsistence",NA,92040.84
2001,"Chignik","chinook",NA,"Subsistence",NA,170.56
2001,"Chignik","chum",NA,"Subsistence",NA,213.32
2001,"Chignik","coho",NA,"Subsistence",NA,1858.61
2001,"Chignik","pink",NA,"Subsistence",NA,2787.36
2001,"Chignik","sockeye",NA,"Subsistence",NA,8633.39
2001,"Cook Inlet","chinook",NA,"Personal Use",NA,1224
2001,"Cook Inlet","chinook",NA,"Subsistence",NA,2174.25
2001,"Cook Inlet","chum",NA,"Personal Use",NA,291.99
2001,"Cook Inlet","chum",NA,"Subsistence",NA,274.79
2001,"Cook Inlet","coho",NA,"Personal Use",NA,4215.98
2001,"Cook Inlet","coho",NA,"Subsistence",NA,2350.49
2001,"Cook Inlet","pink",NA,"Personal Use",NA,150
2001,"Cook Inlet","pink",NA,"Subsistence",NA,1691.28
2001,"Cook Inlet","sockeye",NA,"Personal Use",NA,218715.04
2001,"Cook Inlet","sockeye",NA,"Subsistence",NA,6658.37
2001,"Copper River","chinook",NA,"Subsistence",NA,6652.27
2001,"Copper River","chum",NA,"Subsistence",NA,19.64
2001,"Copper River","coho",NA,"Subsistence",NA,3828.51
2001,"Copper River","pink",NA,"Subsistence",NA,0
2001,"Copper River","sockeye",NA,"Subsistence",NA,219067.07
2001,"Kodiak","chinook",NA,"Subsistence",NA,273
2001,"Kodiak","chum",NA,"Subsistence",NA,427
2001,"Kodiak","coho",NA,"Subsistence",NA,5920
2001,"Kodiak","pink",NA,"Subsistence",NA,1158
2001,"Kodiak","sockeye",NA,"Subsistence",NA,33833
2001,"Kotzebue","chinook",NA,"Subsistence",NA,37.09
2001,"Kotzebue","chum",NA,"Subsistence",NA,99365.36
2001,"Kotzebue","coho",NA,"Subsistence",NA,1560.15
2001,"Kotzebue","pink",NA,"Subsistence",NA,95.32
2001,"Kotzebue","sockeye",NA,"Subsistence",NA,28.79
2001,"Kuskokwim","chinook",NA,"Subsistence",NA,82105.71
2001,"Kuskokwim","chum",NA,"Subsistence",NA,57060.42
2001,"Kuskokwim","coho",NA,"Subsistence",NA,33474.35
2001,"Kuskokwim","pink",NA,"Subsistence",NA,0
2001,"Kuskokwim","sockeye",NA,"Subsistence",NA,55290.04
2001,"Norton Sound","chinook",NA,"Subsistence",NA,11214.17
2001,"Norton Sound","chum",NA,"Subsistence",NA,43521.86
2001,"Norton Sound","coho",NA,"Subsistence",NA,31473.06
2001,"Norton Sound","pink",NA,"Subsistence",NA,62415.51
2001,"Norton Sound","sockeye",NA,"Subsistence",NA,8870.73
2001,"Southeast","chinook",NA,"Personal Use",NA,475.58
2001,"Southeast","chinook",NA,"Subsistence",NA,2439
2001,"Southeast","chum",NA,"Personal Use",NA,2966.6
2001,"Southeast","chum",NA,"Subsistence",NA,4970.08
2001,"Southeast","coho",NA,"Personal Use",NA,1107.52
2001,"Southeast","coho",NA,"Subsistence",NA,5424.96
2001,"Southeast","pink",NA,"Personal Use",NA,4282.8
2001,"Southeast","pink",NA,"Subsistence",NA,4177.78
2001,"Southeast","sockeye",NA,"Personal Use",NA,21214.14
2001,"Southeast","sockeye",NA,"Subsistence",NA,89100.7
2001,"Yukon","chinook",NA,"Personal Use",NA,127.49
2001,"Yukon","chinook",NA,"Subsistence",NA,109801.8
2001,"Yukon","chum",NA,"Personal Use",NA,161.89
2001,"Yukon","chum",NA,"Subsistence",NA,209093.28
2001,"Yukon","coho",NA,"Personal Use",NA,34.11
2001,"Yukon","coho",NA,"Subsistence",NA,45180.8
2001,"Yukon","pink",NA,"Personal Use",NA,0
2001,"Yukon","pink",NA,"Subsistence",NA,805.9
2001,"Yukon","sockeye",NA,"Personal Use",NA,0
2001,"Yukon","sockeye",NA,"Subsistence",NA,0
2002,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,347.76
2002,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1668.48
2002,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,3894.24
2002,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,916.82
2002,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,15211.85
2002,"Bristol Bay","chinook",NA,"Subsistence",NA,12935.67
2002,"Bristol Bay","chum",NA,"Subsistence",NA,6657.5
2002,"Bristol Bay","coho",NA,"Subsistence",NA,6564.96
2002,"Bristol Bay","pink",NA,"Subsistence",NA,2340.97
2002,"Bristol Bay","sockeye",NA,"Subsistence",NA,81088.13
2002,"Chignik","chinook",NA,"Subsistence",NA,74.4
2002,"Chignik","chum",NA,"Subsistence",NA,22.8
2002,"Chignik","coho",NA,"Subsistence",NA,1401.05
2002,"Chignik","pink",NA,"Subsistence",NA,390
